X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8476153.89018241,5314971.91470813,2023/05/24 00:00:00+00,2154,2154,100 W LAFAYETTE AV   ,,,AGGRAVATED ASSAULT,43.0197068700001,-76.142585901,1942
-8476222.19571064,5322105.25149323,2023/02/25 00:00:00+00,0526,526,1200 BUTTERNUT ST     ,Yes,From Building,LARCENY,43.066539,-76.1431995,1943
-8476153.89018241,5314971.91470813,2023/05/12 00:00:00+00,0000,1900,100 W LAFAYETTE AV   ,,From Building,BURGLARY,43.0197068700001,-76.142585901,1944
-8476222.19571064,5322105.25149323,2023/02/06 00:00:00+00,2308,2308,1200 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.066539,-76.1431995,1945
-8476069.59483384,5314013.5076361,2023/08/10 00:00:00+00,2100,700,100 W MATSON AV   ,,All Other,LARCENY,43.013411965,-76.141828663,1946
-8476222.19571064,5322105.25149323,2023/05/30 00:00:00+00,1000,515,1200 BUTTERNUT ST     ,,From Building,LARCENY,43.066539,-76.1431995,1947
-8476222.19571064,5322105.25149323,2023/08/01 00:00:00+00,0100,100,1200 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.066539,-76.1431995,1948
-8476069.59483384,5314013.5076361,2023/07/31 00:00:00+00,0000,1455,100 W MATSON AV   ,,From Building,BURGLARY,43.013411965,-76.141828663,1949
-8476069.59483384,5314013.5076361,2023/11/26 00:00:00+00,0400,1700,100 W MATSON AV   ,,From Building,BURGLARY,43.013411965,-76.141828663,1950
-8476222.19571064,5322105.25149323,2023/12/06 00:00:00+00,0100,1014,1200 BUTTERNUT ST     ,,All Other,LARCENY,43.066539,-76.1431995,1951
-8476222.19571064,5322105.25149323,2023/02/20 00:00:00+00,1526,1526,1200 BUTTERNUT ST   ,,From Motor Vehicle,MV THEFT,43.066539,-76.1431995,1952
-8476222.19571064,5322105.25149323,2023/07/05 00:00:00+00,0004,4,1200 BUTTERNUT ST     ,,Motor Vehicle,MV THEFT,43.066539,-76.1431995,1953
-8478333.14721455,5322897.94151659,2023/10/03 00:00:00+00,0845,845,1200 CARBON ST     ,Yes,,AGGRAVATED ASSAULT,43.071741,-76.1621625,1954
-8476177.25380582,5312090.41898376,2023/08/03 00:00:00+00,1507,1507,100 W SENECA TPKE   ,,All Other,LARCENY,43.0007789970001,-76.14279578,1955
-8476068.74836043,5314726.60501133,2023/12/11 00:00:00+00,1646,1646,100 W NEWELL ST     ,,All Other,LARCENY,43.0180957150001,-76.1418210589999,1956
-8474612.682853,5315209.76614964,2023/06/23 00:00:00+00,1120,1130,1200 COMSTOCK AV   ,,All Other,LARCENY,43.0212690000001,-76.1287409999999,1957
-8476177.25380582,5312090.41898376,2023/06/18 00:00:00+00,2100,900,100 W SENECA TPKE   ,,From Motor Vehicle,MV THEFT,43.0007789970001,-76.14279578,1958
-8476177.25380582,5312090.41898376,2023/05/16 00:00:00+00,2136,2136,100 W SENECA TPKE   ,,From Mailbox,LARCENY,43.0007789970001,-76.14279578,1959
-8474944.80455378,5319302.57567808,2023/09/14 00:00:00+00,1735,1835,1200 E  FAYETTE ST     ,,All Other,LARCENY,43.048143,-76.1317245,1960
-8475109.50775167,5323167.65477941,2023/02/18 00:00:00+00,0315,400,100 WAINWRIGHT AV   ,,Motor Vehicle,MV THEFT,43.073510883,-76.133204054,1961
-8474944.80455378,5319302.57567808,2023/07/28 00:00:00+00,0625,625,1200 E  FAYETTE ST     ,,From Motor Vehicle,LARCENY,43.048143,-76.1317245,1962
-8479541.30076507,5319364.35528756,2023/07/06 00:00:00+00,1630,1700,100 WALL ST     ,,From Building,BURGLARY,43.048548564,-76.173015528,1963
-8474944.80455378,5319302.57567808,2023/10/16 00:00:00+00,1630,830,1200 E  FAYETTE ST     ,,All Other,LARCENY,43.048143,-76.1317245,1964
-8479541.30076507,5319364.35528756,2023/06/01 00:00:00+00,0915,930,100 WALL ST     ,Yes,,AGGRAVATED ASSAULT,43.048548564,-76.173015528,1965
-8477384.97398956,5319283.99285532,2023/10/25 00:00:00+00,0000,2359,100 WALTON ST     ,,All Other,LARCENY,43.0480210090001,-76.153644915,1966
-8474959.83268504,5319083.22361694,2023/03/19 00:00:00+00,1620,1620,1200 E GENESEE ST     ,,,AGGRAVATED ASSAULT,43.046703,-76.1318595,1967
-8477384.97398956,5319283.99285532,2023/07/09 00:00:00+00,1047,1425,100 WALTON ST     ,,From Motor Vehicle,LARCENY,43.0480210090001,-76.153644915,1968
-8477384.97398956,5319283.99285532,2023/06/14 00:00:00+00,1440,1443,100 WALTON ST     ,,All Other,LARCENY,43.0480210090001,-76.153644915,1969
-8477384.97398956,5319283.99285532,2023/07/19 00:00:00+00,1635,2100,100 WALTON ST     ,,Motor Vehicle,MV THEFT,43.0480210090001,-76.153644915,1970
-8477384.97398956,5319283.99285532,2023/07/21 00:00:00+00,2000,2300,100 WALTON ST     ,,From Motor Vehicle,LARCENY,43.0480210090001,-76.153644915,1971
-8477384.97398956,5319283.99285532,2023/01/28 00:00:00+00,0145,145,100 WALTON ST     ,Yes,From Building,LARCENY,43.0480210090001,-76.153644915,1972
-8477384.97398956,5319283.99285532,2023/07/05 00:00:00+00,0305,305,100 WALTON ST     ,,,AGGRAVATED ASSAULT,43.0480210090001,-76.153644915,1973
-8476300.61416933,5315398.77643234,2023/08/02 00:00:00+00,1200,1239,100 WARNER AV   ,Yes,,AGGRAVATED ASSAULT,43.0225103290001,-76.143903945,1974
-8476300.61416933,5315398.77643234,2023/08/02 00:00:00+00,1800,753,100 WARNER AV   ,,From Motor Vehicle,LARCENY,43.0225103290001,-76.143903945,1975
-8476128.43531105,5320221.50444223,2023/10/14 00:00:00+00,2134,2134,100 WAYNE ST     ,,,ROBBERY,43.054175206,-76.142357236,1976
-8476128.43531105,5320221.50444223,2023/01/17 00:00:00+00,0300,300,100 WAYNE ST     ,,,AGGRAVATED ASSAULT,43.054175206,-76.142357236,1977
-8475251.87925782,5314283.44446884,2023/11/21 00:00:00+00,1458,1501,1200 IVY RIDGE RD     ,,Motor Vehicle,MV THEFT,43.015185,-76.1344829989999,1978
-8475251.87925782,5314283.44446884,2023/04/14 00:00:00+00,0600,600,1200 IVY RIDGE RD     ,,From Motor Vehicle,LARCENY,43.015185,-76.1344829989999,1979
-8476584.70407018,5315804.36458572,2023/10/10 00:00:00+00,0000,650,100 WEBSTER AV   ,,Of MV Parts/Accessories,LARCENY,43.025173953,-76.1464559679999,1980
-8476584.70407018,5315804.36458572,2023/01/15 00:00:00+00,2130,930,100 WEBSTER AV   ,,Motor Vehicle,MV THEFT,43.025173953,-76.1464559679999,1981
-8474245.33454464,5322359.50368013,2023/04/21 00:00:00+00,1930,915,100 WHEATON RD     ,,Of Bicycle,MV THEFT,43.068207569,-76.125441054,1982
-8480129.76631759,5319088.28510771,2023/09/08 00:00:00+00,1230,1255,100 WHITTIER AV   ,Yes,,AGGRAVATED ASSAULT,43.046736228,-76.1783018039999,1983
-8480129.76631759,5319088.28510771,2023/12/19 00:00:00+00,1230,1315,100 WHITTIER AVE    ,,Motor Vehicle,MV THEFT,43.046736228,-76.1783018039999,1984
-8473092.6247797,5319736.27453595,2023/03/05 00:00:00+00,2302,2302,100 WESTMORELAND AV   ,,From Building,BURGLARY,43.0509900420001,-76.115086086,1985
-8477351.35772973,5314532.17185841,2023/03/09 00:00:00+00,1800,619,100 WIMAN AV   ,,Motor Vehicle,MV THEFT,43.016818679,-76.153342935,1986
-8471383.38791471,5321954.4713937,2023/02/09 00:00:00+00,1600,1900,100 WINTHROP RD     ,,All Other,LARCENY,43.065549461,-76.09973175,1987
-8480661.42074721,5316922.0940235,2023/02/28 00:00:00+00,1341,1341,100 WOLCOTT AV   ,,Unknown,LARCENY,43.0325138330001,-76.183077737,1988
-8480611.59603557,5315967.23647325,2023/10/28 00:00:00+00,0954,955,100 WOLCOTT TER    ,,All Other,LARCENY,43.0262435510001,-76.182630154,1989
-8480611.59603557,5315967.23647325,2023/05/13 00:00:00+00,2100,800,100 WOLCOTT TER    ,,Motor Vehicle,MV THEFT,43.0262435510001,-76.182630154,1990
-8478760.11278753,5322441.95078078,2023/12/04 00:00:00+00,0150,150,100 WOLF ST     ,,From Building,BURGLARY,43.0687486310001,-76.165997997,1991
-8478760.11278753,5322441.95078078,2023/08/13 00:00:00+00,0258,259,100 WOLF ST     ,,,BURGLARY,43.0687486310001,-76.165997997,1992
-8475122.68664354,5314787.95851495,2023/12/14 00:00:00+00,2330,2330,100 REMINGTON AV   ,,Motor Vehicle,MV THEFT,43.0184986790001,-76.133322442,1993
-8478760.11278753,5322441.95078078,2023/11/25 00:00:00+00,0354,354,100 WOLF ST     ,,,BURGLARY,43.0687486310001,-76.165997997,1994
-8476496.21631827,5315956.22865394,2023/09/02 00:00:00+00,1635,1635,100 WOOD AV   ,,,AGGRAVATED ASSAULT,43.026171262,-76.145661069,1995
-8476496.21631827,5315956.22865394,2023/01/22 00:00:00+00,1204,1204,100 WOOD AV   ,Yes,,MURDER,43.026171262,-76.145661069,1996
-8476496.21631827,5315956.22865394,2023/06/11 00:00:00+00,1252,1252,100 WOOD AV   ,Yes,,AGGRAVATED ASSAULT,43.026171262,-76.145661069,1997
-8476496.21631827,5315956.22865394,2023/01/14 00:00:00+00,1121,1121,100 WOOD AV   ,,From Building,LARCENY,43.026171262,-76.145661069,1998
-8476496.21631827,5315956.22865394,2023/09/23 00:00:00+00,1500,1500,100 WOOD AV   ,,Pocket Picking,LARCENY,43.026171262,-76.145661069,1999
-8476496.21631827,5315956.22865394,2023/08/27 00:00:00+00,2322,1016,100 WOOD AV   ,,From Motor Vehicle,LARCENY,43.026171262,-76.145661069,2000
-8476546.54920339,5324542.50971587,2023/10/14 00:00:00+00,0145,146,1200 WADSWORTH ST     ,Yes,,ROBBERY,43.0825320120001,-76.1461132169999,2001
-8476876.86385488,5321867.51885735,2023/11/13 00:00:00+00,0850,850,1100 PARK ST     ,,All Other,LARCENY,43.064978802,-76.149080484,2002
-8477887.69793068,5315503.35040857,2023/10/14 00:00:00+00,0300,400,1200 W COLVIN ST     ,,From Motor Vehicle,LARCENY,43.0231971100001,-76.158160961,2003
-8473469.15805925,5316595.62142787,2023/08/01 00:00:00+00,0100,100,1200 WESTCOTT ST     ,,Motor Vehicle,MV THEFT,43.030370051,-76.118468542,2004
-8476876.86385488,5321867.51885735,2023/07/27 00:00:00+00,1400,1400,1100 PARK ST     ,,Motor Vehicle,MV THEFT,43.064978802,-76.149080484,2005
-8477643.3277147,5324420.38152562,2023/05/17 00:00:00+00,2230,1000,1200 WOLF ST     ,,Motor Vehicle,MV THEFT,43.0817307200001,-76.1559657459999,2006
-8474712.36945701,5319092.8201619,2023/02/27 00:00:00+00,1202,1204,1400 E  GENESEE ST     ,,All Other,LARCENY,43.046766,-76.1296364999999,2007
-8476876.86385488,5321867.51885735,2023/06/23 00:00:00+00,0000,2100,1100 PARK ST     ,,All Other,BURGLARY,43.064978802,-76.149080484,2008
-8473469.15805925,5316595.62142787,2023/07/16 00:00:00+00,0600,1530,1200 WESTCOTT ST     ,,Motor Vehicle,MV THEFT,43.030370051,-76.118468542,2009
-8476876.86385488,5321867.51885735,2023/12/18 00:00:00+00,1200,850,1100 PARK ST     ,,From Building,BURGLARY,43.064978802,-76.149080484,2010
-8474712.36945701,5319092.8201619,2023/02/27 00:00:00+00,1256,1258,1400 E  GENESEE ST     ,,All Other,LARCENY,43.046766,-76.1296364999999,2011
-8479997.98385536,5316972.18138683,2023/01/18 00:00:00+00,2315,25,1300 BELLEVUE AV   ,,From Motor Vehicle,MV THEFT,43.0328427250001,-76.177117982,2012
-8479629.14286394,5317552.53223169,2023/05/03 00:00:00+00,0000,1000,1100 S  GEDDES ST     ,,,BURGLARY,43.0366533930001,-76.173804627,2013
-8479997.98385536,5316972.18138683,2023/03/08 00:00:00+00,2339,2339,1300 BELLEVUE AV   ,,Motor Vehicle,MV THEFT,43.0328427250001,-76.177117982,2014
-8474712.36945701,5319092.8201619,2023/05/13 00:00:00+00,1830,1330,1400 E GENESEE ST     ,,Motor Vehicle,MV THEFT,43.046766,-76.1296364999999,2015
-8474712.36945701,5319092.8201619,2023/12/03 00:00:00+00,0532,532,1400 W GENESEE ST   ,,,AGGRAVATED ASSAULT,43.046766,-76.1296364999999,2016
-8479629.14286394,5317552.53223169,2023/12/21 00:00:00+00,1340,1340,1100 S  GEDDES ST     ,,Motor Vehicle,MV THEFT,43.0366533930001,-76.173804627,2017
-8479997.98385536,5316972.18138683,2023/07/29 00:00:00+00,0000,700,1300 BELLEVUE AVE    ,,From Motor Vehicle,LARCENY,43.0328427250001,-76.177117982,2018
-8474712.36945701,5319092.8201619,2023/03/20 00:00:00+00,0535,535,1400 E GENESEE ST     ,Yes,,AGGRAVATED ASSAULT,43.046766,-76.1296364999999,2019
-8473845.52602936,5320231.15090672,2023/05/23 00:00:00+00,1951,1951,1300 BURNET AV   ,Yes,Motor Vehicle,MV THEFT,43.0542385260001,-76.121849513,2020
-8479629.14286394,5317552.53223169,2023/11/26 00:00:00+00,1858,1858,1100 S GEDDES ST     ,,Motor Vehicle,MV THEFT,43.0366533930001,-76.173804627,2021
-8480274.78188429,5316977.7057672,2023/06/19 00:00:00+00,0912,912,1500 BELLEVUE AV   ,Yes,Motor Vehicle,MV THEFT,43.032879,-76.179604501,2022
-8474712.36945701,5319092.8201619,2023/02/27 00:00:00+00,1256,1258,1400 E GENESEE ST     ,,From Coin Operated Machine/Device,LARCENY,43.046766,-76.1296364999999,2023
-8473845.52602936,5320231.15090672,2023/05/03 00:00:00+00,0749,749,1300 BURNET AV   ,,Motor Vehicle,MV THEFT,43.0542385260001,-76.121849513,2024
-8471281.79930588,5321724.92389871,2023/10/28 00:00:00+00,2300,844,1100 S GLENCOVE RD   ,Yes,,AGGRAVATED ASSAULT,43.064042957,-76.098819164,2025
-8473845.52602936,5320231.15090672,2023/06/03 00:00:00+00,0934,934,1300 BURNET AV   ,Yes,,AGGRAVATED ASSAULT,43.0542385260001,-76.121849513,2026
-8476941.44741594,5317501.43033205,2023/01/20 00:00:00+00,2300,800,1100 S  SALINA ST     ,,From Motor Vehicle,LARCENY,43.0363178600001,-76.149660648,2027
-8478487.98472256,5322975.5987379,2023/03/24 00:00:00+00,1505,1505,1300 CARBON ST   ,Yes,,AGGRAVATED ASSAULT,43.072250599,-76.163553429,2028
-8477919.11462869,5316115.06965602,2023/07/27 00:00:00+00,0124,124,1100 SOUTH AV   ,,From Building,BURGLARY,43.0272143720001,-76.158443182,2029
-8480274.78188429,5316977.7057672,2023/10/05 00:00:00+00,1330,1345,1500 BELLEVUE AV   ,,All Other,LARCENY,43.032879,-76.179604501,2030
-8478392.06784179,5323148.47892739,2023/06/14 00:00:00+00,1116,1116,1600 SPRING ST     ,,All Other,LARCENY,43.0733850510001,-76.162691793,2031
-8473408.4286016,5317366.97150019,2023/04/30 00:00:00+00,0000,1015,200 ROOSEVELT AV   ,,From Motor Vehicle,LARCENY,43.0354350000001,-76.117923,2032
-8476496.21631827,5315956.22865394,2023/10/22 00:00:00+00,0300,320,100 WOOD AVE    ,,,AGGRAVATED ASSAULT,43.026171262,-76.145661069,2033
-8474712.36945701,5319092.8201619,2023/07/05 00:00:00+00,2030,730,1400 E GENESEE ST     ,,Motor Vehicle,BURGLARY,43.046766,-76.1296364999999,2034
-8470980.02953219,5319187.85680202,2023/03/20 00:00:00+00,1200,1200,1100 SALT SPRINGS RD   ,,All Other,LARCENY,43.0473898990001,-76.09610832,2035
-8477919.11462869,5316115.06965602,2023/03/11 00:00:00+00,2301,2301,1100 SOUTH AV   ,Yes,,AGGRAVATED ASSAULT,43.0272143720001,-76.158443182,2036
-8474712.36945701,5319092.8201619,2023/03/22 00:00:00+00,1849,1851,1400 E GENESEE ST     ,,Shoplifting,LARCENY,43.046766,-76.1296364999999,2037
-8477546.18765537,5312971.92049656,2023/08/01 00:00:00+00,1700,700,1100 VALLEY DR     ,,Motor Vehicle,MV THEFT,43.0065699940001,-76.155093122,2038
-8473902.13310362,5321299.88622181,2023/01/27 00:00:00+00,2200,800,1100 TEALL AV   ,,From Building,BURGLARY,43.0612533670001,-76.1223580229999,2039
-8474712.36945701,5319092.8201619,2023/03/20 00:00:00+00,1020,1314,1400 E GENESEE ST     ,,All Other,LARCENY,43.046766,-76.1296364999999,2040
-8476941.44741594,5317501.43033205,2023/11/17 00:00:00+00,1000,1300,1100 S SALINA ST     ,,Motor Vehicle,MV THEFT,43.0363178600001,-76.149660648,2041
-8477756.95719624,5315506.08696401,2023/07/31 00:00:00+00,0608,614,1100 W COLVIN ST     ,,Motor Vehicle,MV THEFT,43.023215082,-76.1569864969999,2042
-8477756.95719624,5315506.08696401,2023/10/08 00:00:00+00,0538,900,1100 W COLVIN ST     ,,From Motor Vehicle,LARCENY,43.023215082,-76.1569864969999,2043
-8474712.36945701,5319092.8201619,2023/02/27 00:00:00+00,1140,1140,1400 E GENESEE ST   ,,All Other,LARCENY,43.046766,-76.1296364999999,2044
-8477765.01260856,5324235.00103532,2023/08/14 00:00:00+00,1400,1430,1100 WOLF ST     ,,All Other,LARCENY,43.080514405,-76.1570588599999,2045
-8482074.86179897,5320738.86500196,2023/04/20 00:00:00+00,0730,1645,1100 WILLIS AV   ,,From Building,BURGLARY,43.0575711010001,-76.195774894,2046
-8477765.01260856,5324235.00103532,2023/11/30 00:00:00+00,0755,755,1100 WOLF ST     ,,From Building,LARCENY,43.080514405,-76.1570588599999,2047
-8479211.41179932,5317176.51816875,2023/07/07 00:00:00+00,0700,700,1100 W ONONDAGA ST     ,,Motor Vehicle,MV THEFT,43.034184457,-76.170052085,2048
-8477765.01260856,5324235.00103532,2023/02/26 00:00:00+00,1412,1412,1100 WOLF ST     ,Yes,From Building,BURGLARY,43.080514405,-76.1570588599999,2049
-8477765.01260856,5324235.00103532,2023/12/01 00:00:00+00,1130,2118,1100 WOLF ST     ,,From Building,BURGLARY,43.080514405,-76.1570588599999,2050
-8480783.23354717,5315867.56508526,2023/02/06 00:00:00+00,1730,1730,1400 GLENWOOD AV   ,,All Other,LARCENY,43.025589,-76.184172,2051
-8476121.83773879,5317979.36347985,2023/02/18 00:00:00+00,1430,1830,1200 ALMOND ST     ,,From Motor Vehicle,LARCENY,43.0394558780001,-76.142297969,2052
-8476121.83773879,5317979.36347985,2023/02/22 00:00:00+00,1449,1449,1200 ALMOND ST     ,Yes,,AGGRAVATED ASSAULT,43.0394558780001,-76.142297969,2053
-8476121.83773879,5317979.36347985,2023/12/06 00:00:00+00,1100,1500,1200 ALMOND ST     ,,All Other,LARCENY,43.0394558780001,-76.142297969,2054
-8476121.83773879,5317979.36347985,2023/04/04 00:00:00+00,1800,1200,1200 ALMOND ST     ,,Motor Vehicle,MV THEFT,43.0394558780001,-76.142297969,2055
-8476121.83773879,5317979.36347985,2023/10/17 00:00:00+00,1000,1600,1200 ALMOND ST     ,,All Other,LARCENY,43.0394558780001,-76.142297969,2056
-8476121.83773879,5317979.36347985,2023/07/05 00:00:00+00,1827,1833,1200 ALMOND ST     ,,Motor Vehicle,MV THEFT,43.0394558780001,-76.142297969,2057
-8476121.83773879,5317979.36347985,2023/01/20 00:00:00+00,2000,800,1200 ALMOND ST     ,,From Building,LARCENY,43.0394558780001,-76.142297969,2058
-8476121.83773879,5317979.36347985,2023/05/21 00:00:00+00,1453,1717,1200 ALMOND ST     ,,Motor Vehicle,MV THEFT,43.0394558780001,-76.142297969,2059
-8472777.50401419,5315548.26217818,2023/10/30 00:00:00+00,2030,2030,1200 CUMBERLAND AV   ,,Motor Vehicle,MV THEFT,43.0234920620001,-76.112255308,2060
-8477028.78256584,5323583.36633587,2023/05/31 00:00:00+00,1600,1100,1200 COURT ST     ,,From Motor Vehicle,LARCENY,43.07623872,-76.1504451929999,2061
-8474795.29167966,5315698.37675686,2023/09/28 00:00:00+00,2224,2224,1200 E COLVIN ST     ,Yes,,BURGLARY,43.024477909,-76.1303814029999,2062
-8474968.79267954,5319677.57315207,2023/02/08 00:00:00+00,1600,1600,1200 ERIE BLVD E ,,All Other,LARCENY,43.0506047010001,-76.131939989,2063
-8474968.79267954,5319677.57315207,2023/07/03 00:00:00+00,2000,930,1200 ERIE BLVD E ,,From Motor Vehicle,LARCENY,43.0506047010001,-76.131939989,2064
-8480187.44450799,5319564.4232806,2023/11/22 00:00:00+00,0221,221,1200 ERIE BLVD W ,,From Building,BURGLARY,43.0498619300001,-76.178819936,2065
-8480387.0621736,5315832.05220135,2023/09/13 00:00:00+00,0915,1515,1200 GLENWOOD AVE    ,,All Other,LARCENY,43.0253557820001,-76.180613132,2066
-8480187.44450799,5319564.4232806,2023/12/01 00:00:00+00,0223,223,1200 ERIE BLVD W ,,From Building,BURGLARY,43.0498619300001,-76.178819936,2067
-8474802.89413296,5318686.46431138,2023/03/03 00:00:00+00,2023,2023,1200 HARRISON ST     ,,All Other,LARCENY,43.044098273,-76.130449697,2068
-8479571.57510247,5317752.72485934,2023/06/03 00:00:00+00,1451,1455,1000 S GEDDES ST   ,Yes,,AGGRAVATED ASSAULT,43.037967832,-76.173287487,2069
-8474802.89413296,5318686.46431138,2023/12/12 00:00:00+00,0355,355,1200 HARRISON ST     ,,From Building,BURGLARY,43.044098273,-76.130449697,2070
-8474802.89413296,5318686.46431138,2023/07/26 00:00:00+00,1515,1730,1200 HARRISON ST     ,,All Other,LARCENY,43.044098273,-76.130449697,2071
-8474802.89413296,5318686.46431138,2023/09/26 00:00:00+00,1700,930,1200 HARRISON ST     ,Yes,Motor Vehicle,MV THEFT,43.044098273,-76.130449697,2072
-8474802.89413296,5318686.46431138,2023/07/26 00:00:00+00,1915,1915,1200 HARRISON ST     ,,All Other,LARCENY,43.044098273,-76.130449697,2073
-8474802.89413296,5318686.46431138,2023/12/06 00:00:00+00,2000,1141,1200 HARRISON ST     ,,All Other,LARCENY,43.044098273,-76.130449697,2074
-8476080.90934688,5322578.78563407,2023/08/09 00:00:00+00,1800,30,1200 HIGHLAND ST     ,,From Building,BURGLARY,43.0696466040001,-76.141930303,2075
-8474800.44443625,5321285.55839834,2023/02/17 00:00:00+00,1350,1350,1200 JAMES ST     ,,All Other,LARCENY,43.0611593290001,-76.130427691,2076
-8476359.73617353,5320892.90645718,2023/01/03 00:00:00+00,1820,1820,1200 LODI ST     ,Yes,,ROBBERY,43.058582175,-76.1444350469999,2077
-8476359.73617353,5320892.90645718,2023/04/19 00:00:00+00,1200,1200,1200 LODI ST     ,,All Other,LARCENY,43.058582175,-76.1444350469999,2078
-8476359.73617353,5320892.90645718,2023/11/16 00:00:00+00,1600,1000,1200 LODI ST     ,,From Building,BURGLARY,43.058582175,-76.1444350469999,2079
-8474021.57624557,5316140.29113459,2023/11/22 00:00:00+00,1900,1200,200 HAFFENDEN RD     ,,Motor Vehicle,MV THEFT,43.0273800000001,-76.1234309989999,2080
-8481860.7505583,5319650.80765171,2023/10/27 00:00:00+00,0537,537,1900 W GENESEE ST     ,,From Motor Vehicle,LARCENY,43.0504290000001,-76.1938514999999,2081
-8476359.73617353,5320892.90645718,2023/07/18 00:00:00+00,2214,2214,1200 LODI ST     ,,,AGGRAVATED ASSAULT,43.058582175,-76.1444350469999,2082
-8476359.73617353,5320892.90645718,2023/07/19 00:00:00+00,1245,1245,1200 LODI ST     ,,Of Bicycle,MV THEFT,43.058582175,-76.1444350469999,2083
-8476359.73617353,5320892.90645718,2023/07/03 00:00:00+00,2304,2304,1200 LODI ST     ,,,AGGRAVATED ASSAULT,43.058582175,-76.1444350469999,2084
-8474633.35020703,5318862.71966372,2023/11/15 00:00:00+00,1715,1725,1200 MADISON ST     ,,All Other,LARCENY,43.045255404,-76.128926658,2085
-8474633.35020703,5318862.71966372,2023/06/14 00:00:00+00,0346,346,1200 MADISON ST     ,,From Motor Vehicle,LARCENY,43.045255404,-76.128926658,2086
-8474633.35020703,5318862.71966372,2023/07/17 00:00:00+00,0110,110,1200 MADISON ST     ,,All Other,BURGLARY,43.045255404,-76.128926658,2087
-8477216.11456718,5316132.28953442,2023/11/21 00:00:00+00,0100,810,1200 MIDLAND AVE    ,,All Other,LARCENY,43.027327454,-76.152128025,2088
