X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8479345.04138586,5320192.37528778,2024/02/13 05:00:00+00,1000,1006,1000 W GENESEE ST     ,,Shoplifting,LARCENY,43.0539840000001,-76.1712525,855
-8475701.13622487,5320682.19898866,2024/02/12 05:00:00+00,1300,1559,900 JAMES ST     ,,Motor Vehicle,MV THEFT,43.057199161,-76.138518743,856
-8472113.79260848,5322450.87222418,2024/02/12 05:00:00+00,110,110,2900 JAMES ST     ,,From Building,BURGLARY,43.068807178,-76.106293087,857
-8479345.04138586,5320192.37528778,2024/02/16 05:00:00+00,1518,1518,1000 W GENESEE ST   ,,Shoplifting,LARCENY,43.0539840000001,-76.1712525,858
-8477364.16214284,5316608.85458953,2024/01/31 05:00:00+00,600,605,900 MIDLAND AV ,,All Other,LARCENY,43.0304569480001,-76.153457959,859
-8472113.79260848,5322450.87222418,2024/02/14 05:00:00+00,1645,1645,2900 JAMES ST     ,,Shoplifting,LARCENY,43.068807178,-76.106293087,860
-8479345.04138586,5320192.37528778,2024/01/07 05:00:00+00,1425,1425,1000 W GENESEE ST   ,,Shoplifting,LARCENY,43.0539840000001,-76.1712525,861
-8479913.87452166,5319931.42458241,2024/01/02 05:00:00+00,900,1630,900 PARK AV   ,,From Building,BURGLARY,43.052271073,-76.176362415,862
-8472113.79260848,5322450.87222418,2024/02/03 05:00:00+00,1730,1730,2900 JAMES ST     ,,All Other,LARCENY,43.068807178,-76.106293087,863
-8479345.04138586,5320192.37528778,2024/02/20 05:00:00+00,1200,1200,1000 W GENESEE ST   ,,Shoplifting,LARCENY,43.0539840000001,-76.1712525,864
-8479913.87452166,5319931.42458241,2024/01/02 05:00:00+00,900,1630,900 PARK AV   ,,From Building,BURGLARY,43.052271073,-76.176362415,865
-8476678.30906777,5317786.47373563,2024/01/11 05:00:00+00,1749,1749,300 BURT ST     ,Yes,,AGGRAVATED ASSAULT,43.03818942,-76.147296836,866
-8473520.13771062,5317070.90876226,2024/02/08 05:00:00+00,925,926,1000 WESTCOTT ST     ,,,ROBBERY,43.033491,-76.1189265,867
-8476781.3781145,5322666.760587,2024/02/24 05:00:00+00,1637,1637,900 POND ST   ,,Of Bicycle,MV THEFT,43.0702239290001,-76.148222721,868
-8479123.37132912,5316575.17788453,2024/02/10 05:00:00+00,141,142,300 CLAIRMONTE AV   ,,Motor Vehicle,MV THEFT,43.0302358060001,-76.169261204,869
-8476219.19008438,5321887.20496296,2024/02/09 05:00:00+00,1610,1610,1100 BUTTERNUT ST     ,,All Other,LARCENY,43.0651080000001,-76.1431724999999,870
-8475010.29403286,5318295.99791461,2024/02/05 05:00:00+00,122,122,900 WALNUT AV   ,,From Motor Vehicle,LARCENY,43.041534751,-76.1323128019999,871
-8479123.37132912,5316575.17788453,2024/02/10 05:00:00+00,2353,16,300 CLAIRMONTE AV   ,,Motor Vehicle,MV THEFT,43.0302358060001,-76.169261204,872
-8476219.19008438,5321887.20496296,2024/02/11 05:00:00+00,121,121,1100 BUTTERNUT ST     ,,From Motor Vehicle,LARCENY,43.0651080000001,-76.1431724999999,873
-8478768.45429094,5320337.23555575,2024/02/15 05:00:00+00,1000,1100,900 W BELDEN AV ,,From Building,BURGLARY,43.054934868,-76.16607293,874
-8476149.40478617,5314953.35937398,2024/02/21 05:00:00+00,500,500,2900 S SALINA ST   ,,Motor Vehicle,MV THEFT,43.019585003,-76.142545608,875
-8476219.19008438,5321887.20496296,2024/02/18 05:00:00+00,2138,2138,1100 BUTTERNUT ST     ,,Motor Vehicle,MV THEFT,43.0651080000001,-76.1431724999999,876
-8471398.25374215,5319094.44822435,2024/01/28 05:00:00+00,1334,1334,900 SALT SPRINGS RD   ,Yes,From Building,BURGLARY,43.0467766880001,-76.0998652919999,877
-8476672.09432324,5321755.03558797,2024/01/22 05:00:00+00,1046,1055,900 PARK ST     ,Yes,Motor Vehicle,MV THEFT,43.06424058,-76.147241008,878
-8477972.16459995,5322229.47187567,2024/02/01 05:00:00+00,2241,2241,300 COURT ST   ,,,AGGRAVATED ASSAULT,43.0673542210001,-76.158919738,879
-8477972.16459995,5322229.47187567,2024/01/22 05:00:00+00,1230,600,300 COURT ST ,,Motor Vehicle,MV THEFT,43.0673542210001,-76.158919738,880
-8475203.78934911,5319028.38640624,2024/01/01 05:00:00+00,1200,1240,1100 E GENESEE ST     ,,From Building,LARCENY,43.046343,-76.1340509999999,881
-8469118.03494123,5317589.85566658,2024/02/07 05:00:00+00,1200,1906,300 DEWITT RD   ,,From Building,BURGLARY,43.0368984560001,-76.0793817379999,882
-8477972.16459995,5322229.47187567,2024/01/28 05:00:00+00,428,428,300 COURT ST   ,,From Building,LARCENY,43.0673542210001,-76.158919738,883
-8476328.89544256,5318090.71990164,2024/02/16 05:00:00+00,1950,1950,1100 S MCBRIDE ST   ,,Motor Vehicle,MV THEFT,43.0401870000001,-76.1441579999999,884
-8475955.9339602,5321061.8561097,2024/02/17 05:00:00+00,1502,1502,300 DOUGLAS ST     ,Yes,,AGGRAVATED ASSAULT,43.059691082,-76.14080763,885
