X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8477443.98289316,5319085.96548592,2023/12/26 05:00:00+00,725,725,500 S  CLINTON ST     ,OFFN AGAINST FAMILY,43.04683069505183,-76.15427865023193,192
-8476673.14974333,5315616.18556417,2023/07/01 04:00:00+00,2300,2300,100 FAGE AVE    ,SIMPLE ASSAULT,43.023954681509466,-76.14718396571084,112
-8476631.03001023,5321087.4006888,2023/07/01 04:00:00+00,2144,2200,600 BUTTERNUT ST     ,POSSESSION/USE DRUG,43.059839772404125,-76.14689103000919,220
-8476201.57121462,5320346.27976116,2023/07/02 04:00:00+00,1245,1245,700 JAMES ST     ,CRIMINAL MISCHIEF,43.05503598616807,-76.14305352257017,294
-8477443.98289316,5319085.96548592,2023/12/27 05:00:00+00,1912,1912,500 S  CLINTON ST     ,CRIMINAL MISCHIEF,43.04683069505183,-76.15427865023193,192
-8477382.0499605,5318739.12727371,2023/07/03 04:00:00+00,1613,1613,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8477382.0499605,5318739.12727371,2023/07/04 04:00:00+00,257,257,100 DICKERSON ST     ,CRIMINAL MISCHIEF,43.044381251569725,-76.1536130362966,320
-8475634.45195371,5318461.85734246,2023/06/26 04:00:00+00,1405,1405,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8479345.04138586,5320192.37528778,2023/12/05 05:00:00+00,1947,1947,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8479688.18115588,5319493.85335513,2023/07/28 04:00:00+00,1534,1540,100 LAKEVIEW AVE    ,ALL OTHER OFFENSES,43.04939682667557,-76.17425076874625,117
-8477231.08414438,5318644.53494196,2023/12/13 05:00:00+00,2007,2007,500 S  SALINA ST     ,CRIMINAL MISCHIEF,43.043874863607265,-76.15203563897467,254
-8477092.82544813,5318776.13938196,2023/12/06 05:00:00+00,1542,1542,100 ONONDAGA AVE    ,CRIMINAL MISCHIEF,43.04468428395821,-76.15084581700063,150
-8477231.08414438,5318644.53494196,2023/12/23 05:00:00+00,1329,1329,500 S  SALINA ST     ,OFFN AGAINST FAMILY,43.043874863607265,-76.15203563897467,254
-8476631.03001023,5321087.4006888,2023/07/07 04:00:00+00,1641,1650,600 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.059839772404125,-76.14689103000919,220
-8476281.80740928,5320496.76379018,2023/12/23 05:00:00+00,1431,1431,500 CATHERINE ST     ,SIMPLE ASSAULT,43.055930781067154,-76.14385752288506,124
-8479345.04138586,5320192.37528778,2023/12/06 05:00:00+00,1800,938,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8476673.14974333,5315616.18556417,2023/07/29 04:00:00+00,703,703,100 FAGE AVE    ,CRIMINAL MISCHIEF,43.023954681509466,-76.14718396571084,112
-8476634.19883086,5315496.74686541,2023/07/07 04:00:00+00,1854,1854,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8477092.82544813,5318776.13938196,2023/12/31 05:00:00+00,1041,1041,100 ONONDAGA AVE    ,OFFN AGAINST FAMILY,43.04468428395821,-76.15084581700063,150
-8479345.04138586,5320192.37528778,2023/12/06 05:00:00+00,840,850,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8477231.08414438,5318644.53494196,2023/12/18 05:00:00+00,441,441,500 S  SALINA ST     ,CRIMINAL MISCHIEF,43.043874863607265,-76.15203563897467,254
-8475701.13622487,5320682.19898866,2023/06/22 04:00:00+00,2139,2139,900 JAMES ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.057241383740845,-76.13855932678966,153
-8471214.32143807,5318238.76625264,2023/12/19 05:00:00+00,936,936,3100 E  GENESEE ST     ,SIMPLE ASSAULT,43.0411753,-76.0983617,116
-8477382.0499605,5318739.12727371,2023/06/23 04:00:00+00,1126,1126,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8477382.0499605,5318739.12727371,2023/06/23 04:00:00+00,1205,1205,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8477235.85696755,5319378.90089236,2023/06/13 04:00:00+00,1536,1536,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8476222.69664835,5321729.50152502,2023/12/08 05:00:00+00,44,44,1000 BUTTERNUT ST     ,SIMPLE ASSAULT,43.06399285955442,-76.1431987426224,124
-8476116.2035254,5313612.55726969,2023/07/08 04:00:00+00,522,522,100 BALLANTYNE RD     ,SIMPLE ASSAULT,43.010720655296716,-76.14224415464335,230
-8477382.0499605,5318739.12727371,2023/06/27 04:00:00+00,1500,1600,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8471437.42907471,5320183.95919322,2023/07/08 04:00:00+00,1730,700,2600 ERIE BLVD E ,CRIMINAL MISCHIEF,43.05397835903031,-76.10022774571262,106
-8477382.0499605,5318739.12727371,2023/06/27 04:00:00+00,1500,1600,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8476634.19883086,5315496.74686541,2023/06/19 04:00:00+00,250,250,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8476673.14974333,5315616.18556417,2023/07/08 04:00:00+00,1903,1903,100 FAGE AVE    ,DISORDERLY CONDUCT,43.023954681509466,-76.14718396571084,112
-8476116.2035254,5313612.55726969,2023/07/08 04:00:00+00,2013,2020,100 BALLANTYNE RD     ,SIMPLE ASSAULT,43.010720655296716,-76.14224415464335,230
-8476201.57121462,5320346.27976116,2023/06/27 04:00:00+00,1927,1927,700 JAMES ST     ,CRIMINAL MISCHIEF,43.05503598616807,-76.14305352257017,294
-8479660.77663496,5317441.63196223,2023/07/30 04:00:00+00,558,558,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.0359546788306,-76.17409173368046,102
-8478137.92199341,5316115.15188595,2023/06/27 04:00:00+00,2146,2146,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8478137.92199341,5316115.15188595,2023/06/27 04:00:00+00,1625,1630,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8476116.2035254,5313612.55726969,2023/07/09 04:00:00+00,2258,2345,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,43.010720655296716,-76.14224415464335,230
-8477382.0499605,5318739.12727371,2023/06/28 04:00:00+00,1500,1600,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8479660.77663496,5317441.63196223,2023/07/09 04:00:00+00,152,152,1200 S  GEDDES ST     ,SIMPLE ASSAULT,43.0359546788306,-76.17409173368046,102
-8477382.0499605,5318739.12727371,2023/06/28 04:00:00+00,1500,1600,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8479345.04138586,5320192.37528778,2023/12/20 05:00:00+00,1251,1251,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8477092.82544813,5318776.13938196,2023/12/24 05:00:00+00,2210,2210,100 ONONDAGA AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.04468428395821,-76.15084581700063,150
-8473510.29873742,5319566.41809293,2023/07/31 04:00:00+00,745,755,1800 ERIE BLVD E ,SIMPLE ASSAULT,43.04992662227551,-76.11886561809011,100
-8473510.29873742,5319566.41809293,2023/07/31 04:00:00+00,1002,1002,1800 ERIE BLVD E ,OFFN AGAINST FAMILY,43.04992662227551,-76.11886561809011,100
-8477382.0499605,5318739.12727371,2023/06/28 04:00:00+00,1500,1850,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8479345.04138586,5320192.37528778,2023/12/25 05:00:00+00,724,724,1000 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.053899261426196,-76.17125701219402,214
-8477235.85696755,5319378.90089236,2023/07/31 04:00:00+00,1517,1517,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8477382.0499605,5318739.12727371,2023/08/20 04:00:00+00,1935,1935,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8479688.18115588,5319493.85335513,2023/08/20 04:00:00+00,2041,2041,100 LAKEVIEW AVE    ,ALL OTHER OFFENSES,43.04939682667557,-76.17425076874625,117
-8477382.0499605,5318739.12727371,2023/09/27 04:00:00+00,822,822,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8479122.98293542,5317502.05369699,2023/09/27 04:00:00+00,1153,1153,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.03626820701083,-76.1692996593745,162
-8479122.98293542,5317502.05369699,2023/10/05 04:00:00+00,2042,2042,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.03626820701083,-76.1692996593745,162
-8479660.77663496,5317441.63196223,2023/08/13 04:00:00+00,2050,2050,1200 S  GEDDES ST     ,OFFN AGAINST FAMILY,43.0359546788306,-76.17409173368046,102
-8475634.45195371,5318461.85734246,2023/08/13 04:00:00+00,2235,2245,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8476634.19883086,5315496.74686541,2023/08/14 04:00:00+00,1420,1420,100 FERNWOOD AVE    ,CRIMINAL MISCHIEF,43.02316831184783,-76.14682289754927,132
-8475701.13622487,5320682.19898866,2023/08/15 04:00:00+00,326,326,900 JAMES ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.057241383740845,-76.13855932678966,153
-8477382.0499605,5318739.12727371,2023/08/18 04:00:00+00,2114,2114,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044381251569725,-76.1536130362966,320
-8479688.18115588,5319493.85335513,2023/08/18 04:00:00+00,1702,1703,100 LAKEVIEW AVE    ,ALL OTHER OFFENSES,43.04939682667557,-76.17425076874625,117
-8473510.29873742,5319566.41809293,2023/08/20 04:00:00+00,821,822,1800 ERIE BLVD E ,SIMPLE ASSAULT,43.04992662227551,-76.11886561809011,100
-8473510.29873742,5319566.41809293,2023/10/13 04:00:00+00,200,205,1800 ERIE BLVD E ,CRIMINAL MISCHIEF,43.04992662227551,-76.11886561809011,100
-8475634.45195371,5318461.85734246,2023/08/22 04:00:00+00,427,427,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8475634.45195371,5318461.85734246,2023/09/19 04:00:00+00,954,954,700 IRVING AVE    ,OFFN AGAINST FAMILY,43.042623411940475,-76.13784610601408,112
-8477382.0499605,5318739.12727371,2023/08/22 04:00:00+00,155,155,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8479122.98293542,5317502.05369699,2023/09/19 04:00:00+00,1753,1753,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.03626820701083,-76.1692996593745,162
-8477382.0499605,5318739.12727371,2023/08/22 04:00:00+00,1230,1230,100 DICKERSON ST     ,POSSESSION/USE DRUG,43.044381251569725,-76.1536130362966,320
-8479122.98293542,5317502.05369699,2023/09/19 04:00:00+00,1842,1842,200 FITCH ST     ,POSSESSION/USE DRUG,43.03626820701083,-76.1692996593745,162
-8476893.06763128,5320467.80410322,2023/10/05 04:00:00+00,1046,35,300 PROSPECT AVE    ,CRIMINAL MISCHIEF,43.055815274636025,-76.14922387049324,120
-8476201.57121462,5320346.27976116,2023/09/20 04:00:00+00,1049,1049,700 JAMES ST     ,CRIMINAL MISCHIEF,43.05503598616807,-76.14305352257017,294
-8476893.06763128,5320467.80410322,2023/09/20 04:00:00+00,1820,1820,300 PROSPECT AVE    ,OFFN AGAINST FAMILY,43.055815274636025,-76.14922387049324,120
-8475422.64903399,5315291.62091939,2023/09/20 04:00:00+00,1259,1122,100 RONEY LN     ,CRIMINAL MISCHIEF,43.02181089780518,-76.13597471181501,127
-8476893.06763128,5320467.80410322,2023/09/23 04:00:00+00,920,920,300 PROSPECT AVE    ,CRIMINAL MISCHIEF,43.055815274636025,-76.14922387049324,120
-8475422.64903399,5315291.62091939,2023/09/23 04:00:00+00,1130,130,100 RONEY LN     ,ALL OTHER OFFENSES,43.02181089780518,-76.13597471181501,127
-8478137.92199341,5316115.15188595,2023/09/25 04:00:00+00,205,210,0 CENTENNIAL DR     ,KIDNAPPING,43.02719907072442,-76.16040982216674,150
-8479122.98293542,5317502.05369699,2023/08/22 04:00:00+00,1758,1758,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.03626820701083,-76.1692996593745,162
-8473510.29873742,5319566.41809293,2023/10/06 04:00:00+00,49,49,1800 ERIE BLVD E ,SIMPLE ASSAULT,43.04992662227551,-76.11886561809011,100
-8476673.14974333,5315616.18556417,2023/09/02 04:00:00+00,1720,1720,100 FAGE AVE    ,SIMPLE ASSAULT,43.023954681509466,-76.14718396571084,112
-8478137.92199341,5316115.15188595,2023/10/06 04:00:00+00,1010,1010,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8476353.32194447,5320604.68697808,2023/09/02 04:00:00+00,1739,1739,600 CATHERINE ST     ,OFFN AGAINST FAMILY,43.05666562893814,-76.14443457788907,109
-8479122.98293542,5317502.05369699,2023/10/22 04:00:00+00,306,306,200 FITCH ST     ,SIMPLE ASSAULT,43.03626820701083,-76.1692996593745,162
-8476634.19883086,5315496.74686541,2023/09/11 04:00:00+00,1746,1746,100 FERNWOOD AVE    ,CRIMINAL MISCHIEF,43.02316831184783,-76.14682289754927,132
-8479660.77663496,5317441.63196223,2023/10/06 04:00:00+00,1149,1149,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.0359546788306,-76.17409173368046,102
-8479660.77663496,5317441.63196223,2023/08/27 04:00:00+00,2113,2113,1200 S  GEDDES ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0359546788306,-76.17409173368046,102
-8476673.14974333,5315616.18556417,2023/09/03 04:00:00+00,1612,1612,100 FAGE AVE    ,SIMPLE ASSAULT,43.023954681509466,-76.14718396571084,112
-8476631.03001023,5321087.4006888,2023/10/06 04:00:00+00,1900,1905,600 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.059839772404125,-76.14689103000919,220
-8476201.57121462,5320346.27976116,2023/08/22 04:00:00+00,2351,2351,700 JAMES ST     ,SIMPLE ASSAULT,43.05503598616807,-76.14305352257017,294
-8476634.19883086,5315496.74686541,2023/10/22 04:00:00+00,2131,2131,100 FERNWOOD AVE    ,CRIMINAL MISCHIEF,43.02316831184783,-76.14682289754927,132
-8476852.013671,5322540.59913182,2023/09/04 04:00:00+00,400,400,800 POND ST     ,POSSESSION/USE DRUG,43.0694168924715,-76.14891113097246,100
-8477235.85696755,5319378.90089236,2023/09/12 04:00:00+00,141,141,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8479688.18115588,5319493.85335513,2023/10/23 04:00:00+00,1915,1915,100 LAKEVIEW AVE    ,ALL OTHER OFFENSES,43.04939682667557,-76.17425076874625,117
-8476242.81152374,5321892.16314128,2023/08/28 04:00:00+00,853,853,100 SPRING ST     ,SIMPLE ASSAULT,43.06514040523544,-76.14334708829739,117
-8476673.14974333,5315616.18556417,2023/10/14 04:00:00+00,301,301,100 FAGE AVE    ,CRIMINAL MISCHIEF,43.023954681509466,-76.14718396571084,112
-8476116.2035254,5313612.55726969,2023/09/04 04:00:00+00,2240,2240,100 BALLANTYNE RD     ,SIMPLE ASSAULT,43.010720655296716,-76.14224415464335,230
-8476631.03001023,5321087.4006888,2023/08/28 04:00:00+00,1646,1646,600 BUTTERNUT ST     ,SIMPLE ASSAULT,43.059839772404125,-76.14689103000919,220
-8477382.0499605,5318739.12727371,2023/09/29 04:00:00+00,1500,1100,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8476673.14974333,5315616.18556417,2023/10/24 04:00:00+00,1400,1400,100 FAGE AVE    ,SIMPLE ASSAULT,43.023954681509466,-76.14718396571084,112
-8477382.0499605,5318739.12727371,2023/09/29 04:00:00+00,1500,1100,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8477382.0499605,5318739.12727371,2023/09/29 04:00:00+00,1500,1600,100 DICKERSON ST     ,OFFN AGAINST FAMILY,43.044381251569725,-76.1536130362966,320
-8477235.85696755,5319378.90089236,2023/08/29 04:00:00+00,1706,1706,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8475422.64903399,5315291.62091939,2023/10/08 04:00:00+00,1257,1257,100 RONEY LN     ,OFFN AGAINST FAMILY,43.02181089780518,-76.13597471181501,127
-8475122.68664354,5314787.95851495,2023/09/13 04:00:00+00,2135,1240,100 REMINGTON AVE    ,SIMPLE ASSAULT,43.018502106849866,-76.1332618484395,102
-8476634.19883086,5315496.74686541,2023/10/08 04:00:00+00,2203,2203,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8476631.03001023,5321087.4006888,2023/10/09 04:00:00+00,1117,1117,600 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.059839772404125,-76.14689103000919,220
-8477235.85696755,5319378.90089236,2023/10/10 04:00:00+00,1620,1620,300 S  SALINA ST     ,OFFN AGAINST FAMILY,43.0486839314903,-76.15230444586024,111
-8477382.0499605,5318739.12727371,2023/10/11 04:00:00+00,1002,1004,100 DICKERSON ST     ,POSSESSION/USE DRUG,43.044381251569725,-76.1536130362966,320
-8476201.57121462,5320346.27976116,2023/10/11 04:00:00+00,1606,1606,700 JAMES ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.05503598616807,-76.14305352257017,294
-8475701.13622487,5320682.19898866,2023/10/12 04:00:00+00,1200,921,900 JAMES ST     ,ALL OTHER OFFENSES,43.057241383740845,-76.13855932678966,153
-8476201.57121462,5320346.27976116,2023/09/05 04:00:00+00,1740,1800,700 JAMES ST     ,SIMPLE ASSAULT,43.05503598616807,-76.14305352257017,294
-8476116.2035254,5313612.55726969,2023/08/24 04:00:00+00,2230,2230,100 BALLANTYNE RD     ,OFFN AGAINST FAMILY,43.010720655296716,-76.14224415464335,230
-8476116.2035254,5313612.55726969,2023/10/16 04:00:00+00,555,555,100 BALLANTYNE RD     ,POSSESSION/USE DANGEROUS WEAPONS,43.010720655296716,-76.14224415464335,230
-8477235.85696755,5319378.90089236,2023/08/30 04:00:00+00,649,653,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8476631.03001023,5321087.4006888,2023/09/30 04:00:00+00,1416,1416,600 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.059839772404125,-76.14689103000919,220
-8471858.51441823,5320115.25642467,2023/09/05 04:00:00+00,2300,2305,2500 ERIE BLVD E ,SIMPLE ASSAULT,43.053478371990415,-76.10403354272995,252
-8479660.77663496,5317441.63196223,2023/08/30 04:00:00+00,905,905,1200 S  GEDDES ST     ,SIMPLE ASSAULT,43.0359546788306,-76.17409173368046,102
-8475701.13622487,5320682.19898866,2023/09/06 04:00:00+00,133,133,900 JAMES ST     ,SIMPLE ASSAULT,43.057241383740845,-76.13855932678966,153
-8478137.92199341,5316115.15188595,2023/09/15 04:00:00+00,900,950,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8473510.29873742,5319566.41809293,2023/09/06 04:00:00+00,1608,1608,1800 ERIE BLVD E ,ALL OTHER OFFENSES,43.04992662227551,-76.11886561809011,100
-8477235.85696755,5319378.90089236,2023/10/16 04:00:00+00,947,947,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8473510.29873742,5319566.41809293,2023/09/06 04:00:00+00,1623,1623,1800 ERIE BLVD E ,ALL OTHER OFFENSES,43.04992662227551,-76.11886561809011,100
-8476673.14974333,5315616.18556417,2023/08/30 04:00:00+00,1959,1959,100 FAGE AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.023954681509466,-76.14718396571084,112
-8478137.92199341,5316115.15188595,2023/09/30 04:00:00+00,2159,2200,0 CENTENNIAL DR     ,SIMPLE ASSAULT,43.02719907072442,-76.16040982216674,150
-8476634.19883086,5315496.74686541,2023/10/01 04:00:00+00,1455,1455,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8477382.0499605,5318739.12727371,2023/10/01 04:00:00+00,1829,1830,100 DICKERSON ST     ,CRIMINAL MISCHIEF,43.044381251569725,-76.1536130362966,320
-8473510.29873742,5319566.41809293,2023/10/03 04:00:00+00,1500,1000,1800 ERIE BLVD E ,OFFN AGAINST FAMILY,43.04992662227551,-76.11886561809011,100
-8475634.45195371,5318461.85734246,2023/10/04 04:00:00+00,1605,1605,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8476353.32194447,5320604.68697808,2023/08/31 04:00:00+00,102,200,600 CATHERINE ST     ,CRIMINAL MISCHIEF,43.05666562893814,-76.14443457788907,109
-8475422.64903399,5315291.62091939,2023/09/16 04:00:00+00,745,745,100 RONEY LN     ,OFFN AGAINST FAMILY,43.02181089780518,-76.13597471181501,127
-8476353.32194447,5320604.68697808,2023/09/07 04:00:00+00,839,839,600 CATHERINE ST     ,OFFN AGAINST FAMILY,43.05666562893814,-76.14443457788907,109
-8479122.98293542,5317502.05369699,2023/10/17 04:00:00+00,757,757,200 FITCH ST     ,SIMPLE ASSAULT,43.03626820701083,-76.1692996593745,162
-8477382.0499605,5318739.12727371,2023/09/16 04:00:00+00,1205,1207,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044381251569725,-76.1536130362966,320
-8476673.14974333,5315616.18556417,2023/10/27 04:00:00+00,1804,1804,100 FAGE AVE    ,SIMPLE ASSAULT,43.023954681509466,-76.14718396571084,112
-8479688.18115588,5319493.85335513,2023/10/28 04:00:00+00,1718,1718,100 LAKEVIEW AVE    ,KIDNAPPING,43.04939682667557,-76.17425076874625,117
-8475701.13622487,5320682.19898866,2023/10/17 04:00:00+00,1927,1927,900 JAMES ST     ,SIMPLE ASSAULT,43.057241383740845,-76.13855932678966,153
-8475122.68664354,5314787.95851495,2023/10/18 04:00:00+00,135,135,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8476893.06763128,5320467.80410322,2023/10/19 04:00:00+00,2127,2127,300 PROSPECT AVE    ,SIMPLE ASSAULT,43.055815274636025,-76.14922387049324,120
-8476631.03001023,5321087.4006888,2023/10/19 04:00:00+00,1903,2000,600 BUTTERNUT ST     ,SIMPLE ASSAULT,43.059839772404125,-76.14689103000919,220
-8476634.19883086,5315496.74686541,2023/10/20 04:00:00+00,928,923,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8476634.19883086,5315496.74686541,2023/09/16 04:00:00+00,1738,1738,100 FERNWOOD AVE    ,SIMPLE ASSAULT,43.02316831184783,-76.14682289754927,132
-8477235.85696755,5319378.90089236,2023/08/31 04:00:00+00,1434,1434,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8477235.85696755,5319378.90089236,2023/08/31 04:00:00+00,1441,1441,300 S  SALINA ST     ,ALL OTHER OFFENSES,43.0486839314903,-76.15230444586024,111
-8475122.68664354,5314787.95851495,2023/08/31 04:00:00+00,100,115,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8479688.18115588,5319493.85335513,2023/09/01 04:00:00+00,824,824,100 LAKEVIEW AVE    ,OFFN AGAINST FAMILY,43.04939682667557,-76.17425076874625,117
-8475122.68664354,5314787.95851495,2023/08/26 04:00:00+00,1958,1958,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,43.018502106849866,-76.1332618484395,102
-8481810.61481999,5316898.70446869,2023/09/08 04:00:00+00,2125,2131,4700 ONONDAGA BLVD   ,OFFN AGAINST FAMILY,43.03238150670092,-76.19341573742568,170
-8476353.32194447,5320604.68697808,2023/09/01 04:00:00+00,2319,2319,600 CATHERINE ST     ,SIMPLE ASSAULT,43.05666562893814,-76.14443457788907,109
-8476242.81152374,5321892.16314128,2023/09/02 04:00:00+00,811,811,100 SPRING ST     ,SIMPLE ASSAULT,43.06514040523544,-76.14334708829739,117
-8478137.92199341,5316115.15188595,2023/09/18 04:00:00+00,953,953,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.02719907072442,-76.16040982216674,150
-8475634.45195371,5318461.85734246,2023/09/02 04:00:00+00,1352,1352,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8476634.19883086,5315496.74686541,2023/09/09 04:00:00+00,1818,2320,100 FERNWOOD AVE    ,CRIMINAL MISCHIEF,43.02316831184783,-76.14682289754927,132
-8476353.32194447,5320604.68697808,2023/09/10 04:00:00+00,2000,2002,600 CATHERINE ST     ,SIMPLE ASSAULT,43.05666562893814,-76.14443457788907,109
-8479660.77663496,5317441.63196223,2023/11/17 05:00:00+00,900,1400,1200 S  GEDDES ST     ,ALL OTHER OFFENSES,43.0359546788306,-76.17409173368046,102
-8476673.14974333,5315616.18556417,2023/11/08 05:00:00+00,1653,1653,100 FAGE AVE    ,SIMPLE ASSAULT,43.023954681509466,-76.14718396571084,112
-8477235.85696755,5319378.90089236,2023/11/17 05:00:00+00,2239,854,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8476634.19883086,5315496.74686541,2023/11/08 05:00:00+00,1837,1900,100 FERNWOOD AVE    ,POSSESSION/USE DRUG,43.02316831184783,-76.14682289754927,132
-8475701.13622487,5320682.19898866,2023/10/31 04:00:00+00,1647,1647,900 JAMES ST     ,SIMPLE ASSAULT,43.057241383740845,-76.13855932678966,153
-8476116.2035254,5313612.55726969,2023/10/31 04:00:00+00,2349,2349,100 BALLANTYNE RD     ,POSSESSION/USE DANGEROUS WEAPONS,43.010720655296716,-76.14224415464335,230
-8477235.85696755,5319378.90089236,2023/11/03 04:00:00+00,0,2359,300 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0486839314903,-76.15230444586024,111
-8476116.2035254,5313612.55726969,2023/11/04 04:00:00+00,530,530,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,43.010720655296716,-76.14224415464335,230
-8476353.32194447,5320604.68697808,2023/11/07 05:00:00+00,833,833,600 CATHERINE ST     ,OFFN AGAINST FAMILY,43.05666562893814,-76.14443457788907,109
-8477382.0499605,5318739.12727371,2023/12/01 05:00:00+00,2056,2056,100 DICKERSON ST     ,CRIMINAL MISCHIEF,43.044381251569725,-76.1536130362966,320
-8471858.51441823,5320115.25642467,2023/12/23 05:00:00+00,1113,1113,2500 ERIE BLVD E ,DRIVING UNDER INFLUENCE,43.053478371990415,-76.10403354272995,252
-8475634.45195371,5318461.85734246,2023/11/19 05:00:00+00,1651,1651,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623411940475,-76.13784610601408,112
-8475634.45195371,5318461.85734246,2023/12/02 05:00:00+00,1513,1513,700 IRVING AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.042623411940475,-76.13784610601408,112
